word1	word2	word1(sense)	word2(sense)	POS	mean	sd	type
가을	추가	가을002	추가001	명사	3.31	1.27	하위어
가을	추수	가을002	추수006	명사	2.98	1.39	하위어
가을바람	비풍	가을바람001	비풍003	명사	3.67	1.19	하위어
가을바람	색바람	가을바람001	색바람001	명사	3.34	1.23	하위어
가인	가자	가인008	가자015	명사	3.37	1.27	하위어
가임	월세	가임001	월세001	명사	3.57	1.17	하위어
가임	전세	가임001	전세009	명사	3.44	1.18	하위어
가장자리	갯가	가장자리001	갯가002	명사	3.53	1.26	하위어
가장자리	길섶	가장자리001	길섶001	명사	3.26	1.23	하위어
가장자리	길옆	가장자리001	길옆001	명사	3.29	1.29	하위어
가장자리	남변	가장자리001	남변001	명사	3.36	1.19	하위어
가장자리	도련	가장자리001	도련001	명사	3.29	1.14	하위어
가장자리	망각	가장자리001	망각004	명사	3.61	1.16	하위어
가장자리	모서리	가장자리001	모서리001	명사	3.13	1.32	하위어
가장자리	무덤가	가장자리001	무덤가001	명사	3.15	1.32	하위어
가장자리	변	가장자리001	변009	명사	3.07	1.31	하위어
가장자리	변죽	가장자리001	변죽002	명사	3.34	1.18	하위어
가장자리	양변	가장자리001	양변002	명사	3.49	1.15	하위어
가장자리	전	가장자리001	전001	명사	3.34	1.17	하위어
가장자리	주연	가장자리001	주연004	명사	3.75	1.21	하위어
가장자리	지변	가장자리001	지변004	명사	3.57	1.17	하위어
가장자리	창문가	가장자리001	창문가001	명사	3.17	1.29	하위어
가장자리	창변	가장자리001	창변001	명사	3.35	1.16	하위어
가장자리	테두리	가장자리001	테두리002	명사	3.13	1.27	하위어
가장자리	틈서리	가장자리001	틈서리001	명사	3.37	1.17	하위어
가전체	공방전	가전체001	공방전001	명사	3.63	1.24	하위어
가정생활	문화생활	가정생활001	문화생활002	명사	3.39	1.2	하위어
가족	대가족	가족001	대가족001	명사	3.99	1.19	하위어
가족	방계가족	가족001	방계가족001	명사	3.88	1.09	하위어
가족	복합가족	가족001	복합가족002	명사	3.84	1.19	하위어
가족	부양가족	가족001	부양가족001	명사	3.94	1.1	하위어
가족	소가족	가족001	소가족001	명사	4	1.2	하위어
가족	유가족	가족001	유가족001	명사	3.74	1.19	하위어
가족	유족	가족001	유족003	명사	3.59	1.19	하위어
가족	이산가족	가족001	이산가족001	명사	3.86	1.1	하위어
가족	일가	가족001	일가003	명사	3.66	1.23	하위어
가족	일가족	가족001	일가족001	명사	3.48	1.28	하위어
가족	직계가족	가족001	직계가족001	명사	3.93	1.17	하위어
가족	한집	가족001	한집002	명사	3	1.27	하위어
가족	한집안	가족001	한집안001	명사	3.57	1.2	하위어
가족	핵가족	가족001	핵가족001	명사	4.01	1.08	하위어
가족	확대가족	가족001	확대가족001	명사	3.95	0.99	하위어
가증	배구	가증003	배구003	명사	3.24	1.24	하위어
가지	나뭇가지	가지001	나뭇가지001	명사	3.72	1.09	하위어
가지가지	제반	가지가지001	제반005	명사	3.05	1.21	하위어
가지다듬기	다간식정지	가지다듬기001	다간식정지001	명사	3.47	1.24	하위어
가지자르기	다간식정지	가지자르기001	다간식정지001	명사	3.5	1.23	하위어
가지치기	강전정	가지치기001	강전정001	명사	3.39	1.13	하위어
가짓수	건수	가짓수001	건수001	명사	3.23	1.24	하위어
가쪽	겉쪽	가쪽001	겉쪽001	명사	3.5	1.16	하위어
가쪽	문밖	가쪽001	문밖001	명사	3.36	1.27	하위어
가쪽	손등	가쪽001	손등001	명사	3.43	1.23	하위어
가쪽	손잔등	가쪽001	손잔등001	명사	3.58	1.19	하위어
가쪽	수배	가쪽001	수배001	명사	3.71	1.11	하위어
가쪽	표면	가쪽001	표면001	명사	3.5	1.31	하위어
가축	몸가축	가축001	몸가축001	명사	3.16	1.29	하위어
가취	빙가	가취005	빙가002	명사	3.38	1.17	하위어
가치	값어치	가치008	값어치001	명사	3.37	1.34	하위어
가치	경제가치	가치008	경제가치001	명사	3.8	1.09	하위어
가치	내실	가치008	내실005	명사	3.28	1.31	하위어
가치	등가	가치008	등가002	명사	3.38	1.19	하위어
가치	몸값	가치008	몸값003	명사	3.46	1.28	하위어
가치	사업성	가치008	사업성001	명사	3.44	1.11	하위어
가치	영양가	가치008	영양가001	명사	3.17	1.31	하위어
가치	유가	가치008	유가001	명사	3.48	1.14	하위어
가치	작품성	가치008	작품성001	명사	3.49	1.16	하위어
가치	증거력	가치008	증거력001	명사	3.44	1.18	하위어
가치	증명력	가치008	증명력001	명사	3.26	1.25	하위어
가치관	자연주의	가치관001	자연주의001	명사	3.72	1.15	하위어
가톨릭	카톨릭	가톨릭002	카톨릭001	명사	2.94	1.36	하위어
가톨릭교	구교	가톨릭교001	구교007	명사	3.55	1.17	하위어
가톨릭교	그리스정교회	가톨릭교001	그리스정교회001	명사	3.2	1.26	하위어
가톨릭교	동방정교	가톨릭교001	동방정교001	명사	3.15	1.25	하위어
가톨릭교	동방정교회	가톨릭교001	동방정교회001	명사	3.16	1.29	하위어
가톨릭교	천학	가톨릭교001	천학002	명사	3.21	1.29	하위어
가톨릭교회	로마가톨릭교회	가톨릭교회001	로마가톨릭교회001	명사	3.77	1.13	하위어
가톨릭교회	로마교회	가톨릭교회001	로마교회001	명사	3.34	1.13	하위어
가해	반보	가해001	반보003	명사	3.55	1.18	하위어
가해	반보	가해001	반보005	명사	3.4	1.2	하위어
가해	보구	가해001	보구002	명사	3.59	1.15	하위어
가해	보수	가해001	보수014	명사	3.34	1.23	하위어
가해	보원	가해001	보원002	명사	3.52	1.2	하위어
가해	복구	가해001	복구001	명사	3.48	1.19	하위어
가해	복보수	가해001	복보수001	명사	3.44	1.2	하위어
가호	신명	가호003	신명010	명사	3.58	1.15	하위어
각	면각	각002	면각002	명사	3.79	1.17	하위어
각	사각	각002	사각008	명사	3.87	1.19	하위어
각	삼각	각002	삼각001	명사	4.02	0.97	하위어
각	꼭지각	각003	꼭지각001	명사	3.85	1.04	하위어
각	꼭지각	각003	꼭지각002	명사	3.93	1.08	하위어
각	끼인각	각003	끼인각001	명사	3.93	1.07	하위어
각	낀각	각003	낀각001	명사	3.92	1.06	하위어
각	다각	각003	다각002	명사	3.87	1.03	하위어
각	대각	각003	대각011	명사	3.76	1.11	하위어
각	대응각	각003	대응각001	명사	3.87	1.11	하위어
각	대응각	각003	대응각002	명사	3.8	1.14	하위어
각	대칭각	각003	대칭각001	명사	3.81	1.17	하위어
각	맞각	각003	맞각001	명사	3.8	1.08	하위어
각	맞모	각003	맞모001	명사	3.65	1.16	하위어
각	맞선각	각003	맞선각001	명사	3.9	1.09	하위어
각	맞은각	각003	맞은각001	명사	3.86	1.12	하위어
각	상응각	각003	상응각001	명사	3.85	1.11	하위어
각	상응각	각003	상응각002	명사	3.74	1.14	하위어
각	안각	각003	안각001	명사	3.82	1.11	하위어
각	안각	각003	안각002	명사	3.69	1.09	하위어
각	외각	각003	외각001	명사	3.83	1.14	하위어
각	외각	각003	외각002	명사	3.72	1.06	하위어
각	요각	각003	요각001	명사	3.75	1.11	하위어
각	중심각	각003	중심각001	명사	3.98	1.1	하위어
각	짝진각	각003	짝진각001	명사	3.79	1.16	하위어
각	짝진각	각003	짝진각002	명사	3.59	1.18	하위어
각	철각	각003	철각002	명사	3.7	1.19	하위어
각	평각	각003	평각001	명사	3.82	1.09	하위어
각	대각	각006	대각005	명사	3.81	1.09	하위어
각	소각	각006	소각002	명사	3.83	1.14	하위어
각	중각	각006	중각002	명사	3.9	1.12	하위어
각	모각	각012	모각001	명사	3.71	1.13	하위어
각	기념상	각013	기념상001	명사	3.35	1.2	하위어
각	돌조각	각013	돌조각001	명사	3.74	1.21	하위어
각	새김	각013	새김001	명사	3.51	1.13	하위어
각	새김질	각013	새김질001	명사	3.63	1.2	하위어
각	석고상	각013	석고상001	명사	3.64	1.23	하위어
각	석고조각	각013	석고조각001	명사	3.73	1.11	하위어
각	오목새김	각013	오목새김001	명사	3.61	1.13	하위어
각	요조	각013	요조001	명사	3.57	1.03	하위어
각	조각	각013	조각008	명사	3.5	1.19	하위어
각	조소	각013	조소001	명사	3.65	1.2	하위어
각	화조	각013	화조006	명사	3.46	1.17	하위어
각	흉상	각013	흉상005	명사	3.65	1.21	하위어
각	거각	각021	거각002	명사	3.64	1.09	하위어
각	고각대루	각021	고각대루001	명사	3.65	1.19	하위어
각	누	각021	누008	명사	3.47	1.27	하위어
각	누각	각021	누각003	명사	3.64	1.2	하위어
각	누관	각021	누관003	명사	3.48	1.15	하위어
각	전각	각021	전각007	명사	3.73	1.1	하위어
각	삼각	각023	삼각010	명사	3.75	1.15	하위어
각골	각심	각골001	각심004	명사	3.41	1.24	하위어
각골	명간	각골001	명간002	명사	3.36	1.22	하위어
각골	명념	각골001	명념001	명사	3.53	1.16	하위어
각골	명심	각골001	명심001	명사	3.36	1.15	하위어
각광	스포트라이트	각광002	스포트라이트002	명사	3.37	1.25	하위어
각궁	상어의궁	각궁002	상어의궁001	명사	3.68	1.12	하위어
각궁	수진궁	각궁002	수진궁001	명사	3.38	1.21	하위어
각궁	어의궁	각궁002	어의궁001	명사	3.51	1.21	하위어
각궁	용동궁	각궁002	용동궁001	명사	3.56	1.12	하위어
각기둥	빗각기둥	각기둥001	빗각기둥001	명사	3.8	1.15	하위어
각기둥	사각기둥	각기둥001	사각기둥001	명사	3.82	1.21	하위어
각기둥	세모기둥	각기둥001	세모기둥001	명사	3.81	1.18	하위어
각기둥	오각기둥	각기둥001	오각기둥001	명사	3.81	1.19	하위어
각기둥	육각기둥	각기둥001	육각기둥001	명사	3.93	1.06	하위어
각기둥	정각기둥	각기둥001	정각기둥001	명사	3.95	1.05	하위어
각기둥	정사각기둥	각기둥001	정사각기둥001	명사	4.09	1	하위어
각기둥	정삼각기둥	각기둥001	정삼각기둥001	명사	3.95	1.06	하위어
각기둥	정육각기둥	각기둥001	정육각기둥001	명사	3.72	1.13	하위어
각기둥	직각기둥	각기둥001	직각기둥001	명사	3.76	1.2	하위어
각도	각거리	각도002	각거리001	명사	3.54	1.22	하위어
각도	경사	각도002	경사008	명사	3.24	1.3	하위어
각도	경차	각도002	경차001	명사	3.63	1.1	하위어
각도	다각도	각도002	다각도001	명사	3.61	1.08	하위어
각도	둔각	각도002	둔각001	명사	3.86	1.06	하위어
각도	바른모	각도002	바른모001	명사	3.61	1.12	하위어
각도	반사각	각도002	반사각001	명사	3.82	1.1	하위어
각도	사각	각도002	사각023	명사	3.79	1.11	하위어
각도	사각지대	각도002	사각지대001	명사	3.33	1.21	하위어
각도	사각지대	각도002	사각지대004	명사	3.49	1.24	하위어
각도	사의	각도002	사의026	명사	3.61	1.12	하위어
각도	시각	각도002	시각006	명사	3.62	1.21	하위어
각도	예각	각도002	예각002	명사	3.94	1.1	하위어
각도	직각	각도002	직각001	명사	4.07	1.07	하위어
각도	카메라앵글	각도002	카메라앵글001	명사	3.75	1.09	하위어
각득	각오	각득001	각오002	명사	3.59	1.18	하위어
각립	사퇴	각립003	사퇴004	명사	3.37	1.21	하위어
각립	철수	각립003	철수003	명사	3.46	1.14	하위어
각부	뒷다리	각부005	뒷다리001	명사	3.6	1.16	하위어
각부	앞다리	각부005	앞다리001	명사	3.61	1.21	하위어
각부	전지	각부005	전지017	명사	3.5	1.19	하위어
각부	절지	각부005	절지007	명사	3.43	1.31	하위어
각부	후각	각부005	후각002	명사	3.7	1.21	하위어
각부	후지	각부005	후지005	명사	3.79	1.18	하위어
각뿔	가락꼴	각뿔001	가락꼴001	명사	3.87	1.12	하위어
각뿔	네모뿔	각뿔001	네모뿔001	명사	3.98	1.09	하위어
각뿔	바른네모뿔	각뿔001	바른네모뿔001	명사	3.76	1.12	하위어
각뿔	방추	각뿔001	방추002	명사	3.66	1.13	하위어
각뿔	방추형	각뿔001	방추형001	명사	3.94	1.07	하위어
각뿔	삼각뿔	각뿔001	삼각뿔001	명사	3.94	0.98	하위어
각뿔	세모뿔	각뿔001	세모뿔001	명사	3.9	1.14	하위어
각뿔	정네모뿔	각뿔001	정네모뿔001	명사	3.64	1.2	하위어
각색	각색각양	각색001	각색각양001	명사	3.44	1.21	하위어
각색	각양각색	각색001	각양각색001	명사	3.19	1.29	하위어
각성	성각	각성008	성각003	명사	3.56	1.12	하위어
각성	속성	각성008	속성004	명사	3.19	1.21	하위어
각오	한사	각오001	한사003	명사	3.54	1.29	하위어
각오	개안	각오002	개안004	명사	3.08	1.25	하위어
각인	개인	각인003	개인001	명사	3.41	1.23	하위어
각재	만각	각재001	만각003	명사	3.62	1.13	하위어
각종	가지각색	각종001	가지각색001	명사	3.2	1.28	하위어
각종	종종색색	각종001	종종색색001	명사	3.56	1.26	하위어
각출	갹금	각출002	갹금001	명사	3.29	1.25	하위어
각출	거금	각출002	거금003	명사	3.46	1.22	하위어
간	간엽	간014	간엽001	명사	3.7	1.09	하위어
간	간잎	간014	간잎001	명사	3.68	1.13	하위어
간	쇠간	간014	쇠간001	명사	3.58	1.19	하위어
간	우간	간014	우간001	명사	3.88	1.04	하위어
간격	갭	간격002	갭003	명사	3.46	1.18	하위어
간격	갭	간격002	갭004	명사	3.37	1.2	하위어
간격	격	간격002	격008	명사	3.72	1.24	하위어
간격	볼	간격002	볼005	명사	3.19	1.37	하위어
간격	간삭	간격003	간삭003	명사	3.36	1.17	하위어
간격	간월	간격003	간월001	명사	3.5	1.15	하위어
간격	간일	간격003	간일001	명사	3.15	1.23	하위어
간격	격년	간격003	격년002	명사	3.33	1.21	하위어
간격	격세	간격003	격세001	명사	3.45	1.26	하위어
간격	격월	간격003	격월001	명사	3.34	1.17	하위어
간격	격월	간격003	격월002	명사	3.59	1.18	하위어
간격	격월	간격003	격월003	명사	3.5	1.16	하위어
간격	격일	간격003	격일001	명사	3.28	1.28	하위어
간격	격주	간격003	격주001	명사	3.27	1.33	하위어
간격	날거리	간격003	날거리001	명사	3.49	1.24	하위어
간격	달거리	간격003	달거리001	명사	3.21	1.36	하위어
간격	일역	간격003	일역003	명사	3.41	1.21	하위어
간격	해거리	간격003	해거리001	명사	3.25	1.22	하위어
간독	독직	간독001	독직001	명사	3.46	1.21	하위어
간부	원내총무	간부005	원내총무001	명사	3.67	1.08	하위어
간부	총무	간부005	총무003	명사	3.71	1.14	하위어
간사	간교	간사002	간교002	명사	3.34	1.2	하위어
간서	원간본	간서001	원간본001	명사	3.58	1.19	하위어
간서	원본	간서001	원본002	명사	3.47	1.2	하위어
간섭	광폭	간섭001	광폭003	명사	3.45	1.22	하위어
간섭	참섭	간섭001	참섭001	명사	3.18	1.22	하위어
간섭	훈수	간섭001	훈수001	명사	3.42	1.12	하위어
간섭	훈수	간섭001	훈수002	명사	3.28	1.22	하위어
간식	곁두리	간식002	곁두리001	명사	3.39	1.26	하위어
간심	사심	간심001	사심004	명사	3.27	1.21	하위어
간열	간품	간열002	간품001	명사	3.43	1.14	하위어
간음	간범	간음002	간범003	명사	3.47	1.2	하위어
간음	통간	간음002	통간001	명사	3.2	1.28	하위어
간이식당	그릴	간이식당001	그릴003	명사	3.25	1.23	하위어
간이식당	스낵바	간이식당001	스낵바001	명사	3.63	1.13	하위어
간인	섬인	간인002	섬인002	명사	3.66	1.11	하위어
간인	소인	간인002	소인003	명사	3.31	1.25	하위어
간장	감장	간장001	감장004	명사	3.56	1.17	하위어
간장	농장	간장001	농장009	명사	3.46	1.23	하위어
