word1	word2	word1(sense)	word2(sense)	POS	mean	sd	type
개추	서릿가을	개추001	서릿가을001	명사	3.64	1.2	반대말
개추	심추	개추001	심추001	명사	3.58	1.15	반대말
개추	추만	개추001	추만002	명사	3.7	1.23	반대말
개털	범털	개털004	범털001	명사	3.51	1.26	반대말
개통되다	불통되다	개통되다001	불통되다001	동사	3.95	1.17	반대말
개평	세평	개평004	세평002	명사	3.33	1.32	반대말
개피복	닫힌피복	개피복001	닫힌피복001	명사	3.8	1.02	반대말
개피복	폐피복	개피복001	폐피복001	명사	3.87	1.06	반대말
개항	폐구항	개항003	폐구항001	명사	3.74	1.11	반대말
개형	폐형	개형001	폐형001	명사	4.01	1.08	반대말
개화파	수구파	개화파001	수구파001	명사	3.94	1.11	반대말
개회로	닫힌회로	개회로001	닫힌회로001	명사	3.86	1.12	반대말
개회로	폐로	개회로001	폐로002	명사	3.86	1.17	반대말
개회로	폐회로	개회로001	폐회로001	명사	3.96	1.08	반대말
개회사	폐회사	개회사001	폐회사001	명사	4.08	1.07	반대말
개회식	폐회식	개회식001	폐회식001	명사	4.21	0.95	반대말
개회하다	폐회하다	개회하다003	폐회하다001	동사	4.32	0.85	반대말
객관식	주관식	객관식001	주관식001	명사	3.95	1.17	반대말
객관주의	주관주의	객관주의002	주관주의002	명사	3.97	1.08	반대말
객관주의	주관주의	객관주의003	주관주의003	명사	4.01	1.05	반대말
객관화	주관화	객관화001	주관화001	명사	4	0.99	반대말
객승	방장	객승001	방장003	명사	3.45	1.15	반대말
객승	방장화상	객승001	방장화상001	명사	3.67	1.16	반대말
객승	상방	객승001	상방003	명사	3.4	1.22	반대말
객승	정당	객승001	정당003	명사	3.55	1.16	반대말
객승	주승	객승001	주승001	명사	3.61	1.23	반대말
객승	주장승	객승001	주장승001	명사	3.44	1.14	반대말
객승	주직	객승001	주직002	명사	3.57	1.27	반대말
객식구	원식구	객식구001	원식구001	명사	3.89	1.13	반대말
객실	주실	객실001	주실002	명사	3.72	1.09	반대말
객월	익월	객월001	익월002	명사	3.75	1.2	반대말
객중	방장	객중001	방장003	명사	3.36	1.2	반대말
객중	방장화상	객중001	방장화상001	명사	3.46	1.24	반대말
객중	상방	객중001	상방003	명사	3.51	1.23	반대말
객중	주승	객중001	주승001	명사	3.75	1.15	반대말
객중	주장승	객중001	주장승001	명사	3.51	1.28	반대말
객중	주장중	객중001	주장중001	명사	3.03	1.24	반대말
객중	주직	객중001	주직002	명사	3.51	1.14	반대말
객체	주체	객체003	주체004	명사	3.9	1.09	반대말
객체	주체	객체004	주체003	명사	3.71	1.22	반대말
객체계	현상세계	객체계001	현상세계001	명사	3.72	1.17	반대말
객체세	인세	객체세001	인세002	명사	3.33	1.15	반대말
객체세	주체세	객체세001	주체세001	명사	3.78	1.2	반대말
갱내부	갱외부	갱내부001	갱외부001	명사	3.96	0.97	반대말
갱외	갱내	갱외001	갱내001	명사	3.97	1.07	반대말
거도	서적	거도001	서적004	명사	3.73	1.17	반대말
거도	소도	거도001	소도005	명사	3.76	1.08	반대말
거도	소모적	거도001	소모적002	명사	3.68	1.23	반대말
거도	소적	거도001	소적002	명사	3.75	1.08	반대말
거도	의구	거도001	의구007	명사	3.65	1.17	반대말
거도	초적	거도001	초적002	명사	3.66	1.09	반대말
거도	소파	거도002	소파001	명사	3.71	1.12	반대말
거듭제곱	거듭제곱근	거듭제곱001	거듭제곱근001	명사	3.2	1.32	반대말
거듭제곱	근	거듭제곱001	근010	명사	3.36	1.35	반대말
거듭제곱	누승근	거듭제곱001	누승근001	명사	3.25	1.28	반대말
거듭제곱	루트	거듭제곱001	루트001	명사	3.6	1.21	반대말
거듭제곱	멱근	거듭제곱001	멱근001	명사	3.3	1.33	반대말
거듭제곱	승근	거듭제곱001	승근001	명사	3.33	1.25	반대말
거듭제곱근	누승	거듭제곱근001	누승001	명사	3.28	1.25	반대말
거듭제곱근	멱	거듭제곱근001	멱007	명사	3.53	1.22	반대말
거듭제곱근	승멱	거듭제곱근001	승멱002	명사	3.4	1.26	반대말
거방지다	체소하다	거방지다001	체소하다001	형용사	3.58	1.24	반대말
거사	근사녀	거사007	근사녀001	명사	3.48	1.15	반대말
거사	신녀	거사007	신녀001	명사	3.34	1.3	반대말
거사	여거사	거사007	여거사001	명사	3.7	1.23	반대말
거사	우바니	거사007	우바니001	명사	3.54	1.2	반대말
거사	우바이	거사007	우바이001	명사	3.52	1.18	반대말
거사	청신녀	거사007	청신녀001	명사	3.24	1.33	반대말
거센소리	무기음	거센소리001	무기음001	명사	3.38	1.27	반대말
거시	미시	거시004	미시007	명사	4.02	1.07	반대말
거시형	미시형	거시형001	미시형001	명사	3.98	1.09	반대말
거액	과액	거액001	과액002	명사	3.73	1.19	반대말
거야	명야	거야001	명야001	명사	3.58	1.27	반대말
거월	익월	거월001	익월002	명사	3.76	1.09	반대말
거인	세인	거인001	세인002	명사	3.89	1.15	반대말
거인	소인	거인001	소인002	명사	3.98	1.17	반대말
거적	서적	거적004	서적004	명사	3.64	1.09	반대말
거적	소도	거적004	소도005	명사	3.67	1.17	반대말
거적	좀도둑	거적004	좀도둑001	명사	3.37	1.31	반대말
거절	승낙	거절001	승낙001	명사	4.17	1.02	반대말
거절하다	승낙하다	거절하다001	승낙하다001	동사	4.16	1.02	반대말
거짓	참	거짓001	참001	명사	4.18	1.03	반대말
거짓상	실상	거짓상001	실상005	명사	3.83	1.08	반대말
거짓상	실영상	거짓상001	실영상001	명사	3.74	1.2	반대말
건계	우계	건계001	우계006	명사	3.9	1.1	반대말
건과자	생과자	건과자001	생과자001	명사	3.72	1.22	반대말
건과자	진과자	건과자001	진과자001	명사	3.68	1.19	반대말
건구	습구	건구004	습구002	명사	3.64	1.16	반대말
건기	우계	건기002	우계006	명사	3.85	1.1	반대말
건너가다	건너오다	건너가다002	건너오다002	동사	4.07	1.06	반대말
건너따옴법	직접화법	건너따옴법001	직접화법002	명사	3.66	1.23	반대말
건너오다	건너가다	건너오다001	건너가다001	동사	4.11	1.05	반대말
건네주다	건네받다	건네주다001	건네받다001	동사	4.05	1.05	반대말
건생	습생	건생001	습생002	명사	4.02	1.01	반대말
건설되다	파괴되다	건설되다001	파괴되다001	동사	3.99	1.06	반대말
건설하다	파괴하다	건설하다001	파괴하다001	동사	4.03	1.12	반대말
건성쌓기	사춤쌓기	건성쌓기001	사춤쌓기001	명사	3.67	1.18	반대말
건성쌓기	찰쌓기	건성쌓기001	찰쌓기001	명사	3.83	1.14	반대말
건성유	불건성유	건성유001	불건성유001	명사	4.1	0.99	반대말
건성유	불건유	건성유001	불건유001	명사	3.76	1.07	반대말
건성유	비건성유	건성유001	비건성유001	명사	3.94	1.07	반대말
건식	습식	건식001	습식001	명사	4.06	1.03	반대말
건어물남	건어물녀	건어물남001	건어물녀001	명사	3.67	1.25	반대말
건위	곤위	건위001	곤위001	명사	3.63	1.21	반대말
건조기	우계	건조기001	우계006	명사	3.66	1.22	반대말
건조기	우기	건조기001	우기005	명사	4.02	1.06	반대말
건초	생초	건초001	생초001	명사	3.82	1.11	반대말
건초	생풀	건초001	생풀003	명사	3.88	1.16	반대말
건혜	놋신	건혜002	놋신001	명사	3.74	1.26	반대말
건혜	유혜자	건혜002	유혜자001	명사	3.64	1.24	반대말
건혜	이혜	건혜002	이혜001	명사	3.81	1.14	반대말
건혜	진신	건혜002	진신001	명사	3.68	1.26	반대말
건효	진안주	건효001	진안주001	명사	3.7	1.23	반대말
걸어가다	걸어오다	걸어가다002	걸어오다002	동사	3.85	1.14	반대말
걸어오다	걸어가다	걸어오다001	걸어가다001	동사	3.86	1.16	반대말
걸작품	태작	걸작품001	태작002	명사	3.66	1.17	반대말
검년	강년	검년001	강년001	명사	3.75	1.17	반대말
검다	희다	검다002	희다001	형용사	4.03	1.16	반대말
검둥이	흰둥이	검둥이001	흰둥이001	명사	3.96	1.14	반대말
검둥이	흰둥이	검둥이002	흰둥이002	명사	3.97	1.12	반대말
검은건	백건	검은건001	백건002	명사	3.79	1.17	반대말
검은건	흰건	검은건001	흰건001	명사	3.72	1.12	반대말
검은건	흰건반	검은건001	흰건반001	명사	3.72	1.09	반대말
검은건반	백건	검은건반001	백건002	명사	3.83	1.15	반대말
검은건반	흰건	검은건반001	흰건001	명사	3.8	1.24	반대말
검은건반	흰건반	검은건반001	흰건반001	명사	3.89	1.08	반대말
검은그루	흰그루	검은그루001	흰그루001	명사	3.83	1.06	반대말
검은색	백색	검은색001	백색001	명사	4.08	0.98	반대말
검은색	흰색	검은색001	흰색001	명사	4	1.11	반대말
검은자위	흰자위	검은자위001	흰자위002	명사	4	1.14	반대말
검정색	백	검정색001	백002	명사	3.84	1.06	반대말
겉	내리	겉002	내리006	명사	3.56	1.22	반대말
겉	속	겉002	속005	명사	4.14	1.05	반대말
겉가량	속가량	겉가량001	속가량001	명사	3.83	1.13	반대말
겉가루	속가루	겉가루001	속가루001	명사	3.83	1.13	반대말
겉가마	속가마	겉가마001	속가마002	명사	3.93	1.02	반대말
겉가죽	내피	겉가죽001	내피003	명사	3.91	1.06	반대말
겉가죽	속가죽	겉가죽001	속가죽001	명사	3.98	1.07	반대말
겉감	내공	겉감001	내공007	명사	3.71	1.05	반대말
겉감	안감	겉감001	안감001	명사	4.17	0.95	반대말
겉감	안찝	겉감001	안찝001	명사	3.76	1.15	반대말
겉겨	속겨	겉겨001	속겨001	명사	3.93	1.07	반대말
겉고름	안옷고름	겉고름001	안옷고름001	명사	4.01	0.99	반대말
겉고삿	속고삿	겉고삿001	속고삿001	명사	3.84	1.09	반대말
겉꺼풀	속꺼풀	겉꺼풀001	속꺼풀001	명사	4.01	0.95	반대말
겉다래끼	속다래끼	겉다래끼001	속다래끼001	명사	3.82	1.06	반대말
겉단	안단	겉단001	안단001	명사	3.89	1.21	반대말
겉단추	속단추	겉단추001	속단추001	명사	4.04	1.09	반대말
겉대	속대	겉대002	속대003	명사	3.91	1.03	반대말
겉대중	속대중	겉대중001	속대중001	명사	3.99	1.05	반대말
겉더께	속더께	겉더께001	속더께001	명사	3.78	1.2	반대말
겉도랑	속도랑	겉도랑001	속도랑001	명사	3.93	1.19	반대말
겉말	속말	겉말001	속말001	명사	4.01	1.04	반대말
겉면	내면	겉면001	내면001	명사	4.05	1.03	반대말
겉면	안면	겉면001	안면001	명사	4.01	1.07	반대말
겉버선	속버선	겉버선001	속버선001	명사	4.05	1.1	반대말
겉벌	속벌	겉벌001	속벌001	명사	3.73	1.23	반대말
겉봉투	안봉투	겉봉투003	안봉투001	명사	3.88	1.18	반대말
겉소매	안소매	겉소매001	안소매001	명사	3.95	1.09	반대말
겉싸개	속싸개	겉싸개001	속싸개001	명사	3.99	1.06	반대말
겉씨식물	속씨식물	겉씨식물001	속씨식물001	명사	4.12	1	반대말
겉씨식물	피자식물	겉씨식물001	피자식물001	명사	3.74	1.14	반대말
겉아가미	내새	겉아가미001	내새001	명사	3.59	1.2	반대말
겉아가미	속아가미	겉아가미001	속아가미001	명사	3.9	0.96	반대말
겉어림하다	속어림하다	겉어림하다001	속어림하다001	동사	3.82	1.14	반대말
겉옷	내복	겉옷001	내복001	명사	3.96	1.05	반대말
겉옷	설복	겉옷001	설복003	명사	3.69	1.18	반대말
겉옷	설의	겉옷001	설의004	명사	3.57	1.22	반대말
겉옷	속내의	겉옷001	속내의002	명사	3.96	1.1	반대말
겉옷	안옷	겉옷001	안옷001	명사	3.93	1.09	반대말
겉옷	중군	겉옷001	중군005	명사	3.69	1.15	반대말
겉옷	츤의	겉옷001	츤의001	명사	3.63	1.24	반대말
겉옷고름	안옷고름	겉옷고름001	안옷고름001	명사	3.9	1.19	반대말
겉울음	속울음	겉울음001	속울음001	명사	4.01	1.04	반대말
겉잣	실백자	겉잣001	실백자001	명사	3.74	1.17	반대말
겉장	속지	겉장002	속지002	명사	3.93	1.05	반대말
겉족건	속족건	겉족건001	속족건001	명사	3.88	1.12	반대말
겉주름	속주름	겉주름001	속주름001	명사	3.93	1.1	반대말
겉주름	안주름	겉주름001	안주름001	명사	3.9	1.13	반대말
겉찌름	뒤찌름	겉찌름001	뒤찌름001	명사	3.71	1.1	반대말
겉치레하다	속치레하다	겉치레하다001	속치레하다001	동사	3.96	1.07	반대말
겉치장	속치장	겉치장001	속치장001	명사	4.09	0.93	반대말
겉흙	속흙	겉흙001	속흙001	명사	4.02	0.98	반대말
겉흙	심토	겉흙001	심토001	명사	3.72	1.22	반대말
겉흙	속흙	겉흙002	속흙001	명사	3.87	1.01	반대말
겉흙	심토	겉흙002	심토001	명사	3.9	1.11	반대말
게양	하기	게양002	하기006	명사	3.8	1.16	반대말
게양되다	하기되다	게양되다001	하기되다001	동사	3.9	1.14	반대말
게양하다	하기하다	게양하다001	하기하다003	동사	4.05	0.99	반대말
겨울털	여름털	겨울털001	여름털001	명사	3.93	1.19	반대말
겨울털	하모	겨울털001	하모003	명사	3.65	1.2	반대말
격식체	비격식체	격식체001	비격식체001	명사	3.99	1.08	반대말
격증	격감	격증001	격감001	명사	4.05	1.03	반대말
격증되다	격감되다	격증되다001	격감되다001	동사	4	1.12	반대말
격증하다	격감하다	격증하다001	격감하다001	동사	4	1.09	반대말
격하	격상	격하001	격상001	명사	4.04	1.12	반대말
격하되다	격상되다	격하되다001	격상되다001	동사	4.07	1.01	반대말
격하하다	격상하다	격하하다001	격상하다001	동사	4.08	1.03	반대말
견리망의	견리사의	견리망의001	견리사의001	명사	3.8	1.19	반대말
견차	견상	견차001	견상001	명사	3.86	1.18	반대말
결골	결마루	결골001	결마루001	명사	3.84	1.13	반대말
결단되다	해단되다	결단되다001	해단되다001	동사	3.86	1.06	반대말
결단하다	해단하다	결단하다002	해단하다001	동사	3.82	1.1	반대말
결동	해동	결동001	해동004	명사	3.99	1.05	반대말
결마루	골	결마루001	골009	명사	3.75	1.03	반대말
결맞음	결어긋남	결맞음001	결어긋남001	명사	3.69	1.17	반대말
결맞음	엇결성	결맞음001	엇결성001	명사	3.77	1.15	반대말
결미	발단	결미003	발단001	명사	3.58	1.24	반대말
결연	이연	결연004	이연011	명사	3.77	1.07	반대말
결연	이절	결연004	이절001	명사	3.67	1.09	반대말
결연하다	이연하다	결연하다003	이연하다006	동사	3.86	1.13	반대말
결연하다	이절하다	결연하다003	이절하다001	동사	3.82	1.11	반대말
결정론	비결정론	결정론001	비결정론001	명사	3.89	1.04	반대말
결정론	비정명론	결정론001	비정명론001	명사	3.58	1.16	반대말
결정론	자유의지론	결정론001	자유의지론001	명사	3.87	1.06	반대말
결정질	무정형물질	결정질001	무정형물질001	명사	3.55	1.15	반대말
결정질	무정형질	결정질001	무정형질001	명사	3.78	1.16	반대말
결정질	비결정성고체	결정질001	비결정성고체001	명사	3.61	1.22	반대말
결정질	비결정성물질	결정질001	비결정성물질001	명사	3.92	1.13	반대말
결정질	비결정질	결정질001	비결정질001	명사	3.94	1.1	반대말
결정질	비정질	결정질001	비정질001	명사	3.7	1.16	반대말
결제	해제	결제004	해제002	명사	3.88	1.1	반대말
